Date,PX_Last,VOLATILITY_10D,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,PX_LAST,v1,v2,v3,v4
2014年11月18日 星期二,23529.17,11.61,-0.011321956,0.122241475,1.42,0.131552929,-0.35,0.484133473,1.51,0.575558134,1.73,23771,-1.2,-0.9047,-0.0014126366,0.0418375332
2014年11月19日 星期三,23373.31,12.03,-0.006646155,0.106445512,0.65,0.125245294,-0.72,0.508919798,1.31,0.571477536,1.43,23441,-0.78,-0.2454,0.0185720624,0.0392923636
2014年11月20日 星期四,23349.64,11.91,-0.001013207,0.092032754,0.03,0.124816262,-0.68,0.483148721,0.68,0.570583178,1.26,23313,-0.99,0.3989,0.0423184058,0.043330364
2014年11月21日 星期五,23437.12,10.99,0.003739524,0.096455962,-0.69,0.125376974,-0.56,0.16608954,-1.81,0.569890004,1.14,23284,-2.49,1.2612,0.047472394,0.0402985908
2014年11月24日 星期一,23893.14,15.65,0.019270298,0.167318716,1.85,0.139179002,0.51,0.432778398,0.14,0.611427824,1.96,23414,-1.92,-1.2572,-0.0183202884,0.0320995438
2014年11月25日 星期二,23843.91,15.38,-0.00206255,0.141891248,0.72,0.12850066,-0.21,0.462003566,0.41,0.606515135,1.61,23895,-1.53,0.0367,0.0228905014,0.043952911
2014年11月26日 星期三,24111.98,16.53,0.011179974,0.127389192,0.08,0.12677473,-0.28,0.448071644,0.42,0.595131683,1.21,23907,-2.12,0.7812,0.051613035,0.0539846526
2014年11月27日 星期四,24004.28,16.66,-0.004476665,0.138700681,0.19,0.126505019,-0.24,0.365261766,-0.09,0.585723076,0.9,24167,-2.37,0.9102,0.0619290352,0.0662785564
2014年11月28日 星期五,23987.45,15.1,-0.000701371,0.144341943,0.03,0.118630254,-0.93,0.207258382,-1.87,0.575716383,0.62,24029,-3.62,1.3114,0.0780033414,0.0784169284
2014年12月1日 星期一,23367.45,20.24,-0.026186749,0.192669074,1.93,0.150518049,2.21,0.358660108,-0.11,0.641498548,1.81,23980,-0.86,-1.3226,0.020323588,0.0639942344
2014年12月2日 星期二,23654.3,20.98,0.012200888,0.220807857,1.56,0.157572361,2.5,0.568513038,1.51,0.751912597,3.04,23294,-0.9,-1.2176,-0.007372569,0.0486535386
2014年12月3日 星期三,23428.62,21.79,-0.009586565,0.19849158,0.61,0.159616523,2.32,0.50896941,0.85,0.810184174,2.96,23684,-1.01,-0.398,0.0179489362,0.0374382892
2014年12月4日 星期四,23832.56,23.57,0.017094361,0.246838127,1.36,0.171312711,2.55,0.539669368,0.76,0.926891496,3.13,23433,-0.79,-1.5694,-0.0449779294,0.0012304814
2014年12月5日 星期五,24002.64,21.46,0.007111111,0.252919784,1.25,0.1720012,2.14,0.387984128,-1.01,0.956486623,2.61,23828,-2.34,-1.9049,-0.0714897794,-0.0409152798
2014年12月8日 星期一,24047.67,21.41,0.001874286,0.145905962,-1.73,0.169904696,1.75,0.615295377,1.19,0.936463651,2.05,24081,-0.88,1.1679,0.0335393678,-0.0335473322
2014年12月9日 星期二,23485.83,24.02,-0.02364085,0.223020987,0.25,0.190180707,2.27,0.616870592,0.99,0.958564444,1.89,24027,0.88,-1.158,-0.0692106662,-0.0596249672
2014年12月10日 星期三,23524.52,24.12,0.001646021,0.213517721,-0.08,0.18903375,1.89,0.605804185,0.6,0.949491674,1.61,23493,-0.15,-1.104,-0.0876669248,-0.09058972
2014年12月11日 星期四,23312.54,24.36,-0.009051868,0.173936534,-0.74,0.190460532,1.72,0.598254825,0.38,0.898487289,1.17,23497,-1.46,-0.1501,-0.0548857804,-0.082809444
2014年12月12日 星期五,23249.2,20.04,-0.00272069,0.150768819,-0.97,0.189815334,1.52,0.502881228,-1.98,0.778934401,0.36,23363,0.5,0.5587,-0.0266734928,-0.0573346784
2014年12月15日 星期一,23027.85,18.91,-0.00956637,0.135982588,-1.28,0.18817427,1.31,0.540734523,-0.73,0.752884126,0.14,23182,1.59,1.3396,-0.0033525928,-0.0468153346
2014年12月16日 星期二,22670.5,19.86,-0.015639833,0.094845942,-1.5,0.191710932,1.29,0.625943533,1.12,0.77784957,0.24,22966,0.78,1.7678,0.042845939,-0.0161184398
2014年12月17日 星期三,22585.84,15.45,-0.003741359,0.073720098,-1.42,0.191024913,1.15,0.581739957,0.27,0.815282257,0.43,22603,-0.94,1.7144,0.0701979662,0.018067268
2014年12月18日 星期四,22832.21,16.57,0.010849097,0.139936321,0.71,0.196173135,1.21,0.469288196,-1.35,0.779872219,0.11,22594,-0.79,-0.6518,0.001349756,0.0222353234
2014年12月19日 星期五,23116.63,18.9,0.012380014,0.175991682,1.44,0.201341753,1.28,0.571423456,0.26,0.740673847,-0.24,22791,-0.48,-1.471,-0.0360078248,0.015888531
2014年12月22日 星期一,23408.57,16.81,0.012549923,0.178655933,1.09,0.193777141,0.9,0.671625492,1.3,0.741590183,-0.3,23159,-0.73,-1.1714,-0.0435451286,0.0024808092
2014年12月23日 星期二,23333.69,16.82,-0.003203956,0.120155371,-0.45,0.193900558,0.82,0.616858295,0.52,0.755112632,-0.26,23450,-0.25,0.5837,0.022380241,0.004843731
2014年12月24日 星期三,23349.34,16.09,0.000670479,0.104851014,-1.33,0.18860236,0.53,0.467810232,-1.14,0.773961907,-0.19,23364,-0.66,1.9053,0.050672805,0.0116057548
2014年12月29日 星期一,23773.18,18.54,0.017989336,0.126776385,-0.48,0.200549723,1.01,0.480740113,-1.03,0.780393034,-0.24,23400,0.23,0.8105,0.0306516098,0.0161419178
2014年12月30日 星期二,23501.1,18.98,-0.011510826,0.169480583,1.02,0.204340017,1.32,0.458303893,-0.92,0.776558634,-0.44,23827,1.77,-1.1778,-0.0204284188,0.009068307
2014年12月31日 星期三,23605.04,15.59,0.00441302,0.154290669,0.82,0.182011986,-0.31,0.372826686,-1.36,0.771889423,-0.63,23574,2,-1.3029,-0.0099725378,0.0092073268
2015年1月2日 星期五,23857.82,15.03,0.010651798,0.157279409,0.63,0.180770653,-0.58,0.372295252,-1.22,0.744882801,-0.96,23649,3.8,-1.4774,-0.02173953,-0.006995733
2015年1月5日 星期一,23721.32,15.93,-0.005737824,0.169792049,0.91,0.178443879,-1.02,0.248920318,-1.69,0.733636578,-1.03,23816,1.34,-2.2547,-0.0476058486,-0.0333376186
2015年1月6日 星期二,23485.41,16.74,-0.009994845,0.136297264,-1.72,0.171028915,-1.79,0.195005572,-1.42,0.666179841,-1.65,23762,3.24,0.3341,-0.0354444294,-0.0565751602
2015年1月7日 星期三,23681.26,15.99,0.008304641,0.12760143,-1.42,0.171805715,-1.71,0.240549221,-0.62,0.567672254,-2.39,23440,2.04,0.1927,-0.0388541124,-0.0603048466
2015年1月8日 星期四,23835.53,15.95,0.006493307,0.130620504,-0.83,0.173488496,-1.6,0.26068268,-0.05,0.571053224,-2.05,23655,0.89,-0.2292,-0.0526087636,-0.0663063908
2015年1月9日 星期五,23919.95,15.93,0.003535514,0.113388148,-1.18,0.150602145,-2.89,0.297129333,1.48,0.512217794,-2.32,23835,0.85,0.6203,-0.0339135772,-0.0560653082
2015年1月12日 星期一,24026.46,13.11,0.004442884,0.103023656,-1.57,0.151108391,-2.3,0.193668102,-1.11,0.458768747,-2.45,23929,2.38,1.6225,-0.01289077,-0.0320533144
2015年1月13日 星期二,24215.97,10.98,0.00785661,0.029630435,-1.93,0.147995391,-2.09,0.58697389,1.94,0.570036019,-1.29,24049,1.09,2.5891,0.0865635758,0.0153411762
2015年1月14日 星期三,24112.6,11.67,-0.004277807,0.067073845,-0.6,0.148741671,-1.76,0.573634229,1.16,0.603536603,-0.88,24248,0.93,1.6528,0.0751063112,0.0534328386
2015年1月15日 星期四,24350.91,11.49,0.009834695,0.076942618,-0.04,0.144931819,-1.71,0.46761771,0.28,0.624771378,-0.61,24136,-1.41,1.2907,0.0882507532,0.0871816308
2015年1月16日 星期五,24103.52,12.7,-0.010211333,0.1207023,1.32,0.136829121,-1.83,0.496895517,0.23,0.616693996,-0.62,24408,-1.89,-0.3117,0.0559088096,0.0971365388
2015年1月19日 星期一,23738.49,14.47,-0.015260106,0.156315232,1.5,0.149911898,-1.09,0.698508696,1.66,0.598090543,-0.72,24224,0.49,-1.1814,0.004732458,0.070914804
2015年1月20日 星期二,23951.16,14.57,0.008918975,0.159936059,1.13,0.148635374,-1.04,0.614688593,0.54,0.607079992,-0.55,23771,0.42,-1.1812,-0.0072406472,0.036501401
2015年1月21日 星期三,24352.58,16.63,0.016621042,0.197004572,1.35,0.153110146,-0.75,0.644357349,0.68,0.631463602,-0.25,23969,0.1,-1.8478,-0.0653789452,-0.0105545294
2015年1月22日 星期四,24522.63,16.81,0.006958566,0.192008693,0.97,0.149537669,-0.84,0.438603778,-1.46,0.645953381,-0.05,24305,-1,-1.615,-0.073472526,-0.0466572042
2015年1月23日 星期五,24850.45,17.74,0.013279496,0.177790992,0.07,0.152864663,-0.59,0.26029846,-1.68,0.664652951,0.21,24580,-2.79,-0.9404,-0.0794154218,-0.0782355394
2015年1月26日 星期一,24909.9,17.57,0.002389454,0.078498134,-1.91,0.152616599,-0.53,0.686376863,0.99,0.684929733,0.5,24930,-2.12,1.1748,0.0178095596,-0.0647399964
2015年1月27日 星期二,24807.28,17.55,-0.004128156,0.118174668,-0.74,0.144219049,-0.92,0.738993435,1.04,0.686436409,0.61,24862,-2.02,0.0578,-0.0298426884,-0.0643634322
2015年1月28日 星期三,24861.81,17.08,0.002195733,0.091655647,-0.88,0.134933613,-1.51,0.723237201,0.81,0.685405415,0.71,24778,-1.73,0.3708,-0.0041083668,-0.0440783466
2015年1月29日 星期四,24595.85,17.21,-0.010755162,0.126561394,0.23,0.143048061,-0.86,0.545366199,-0.25,0.678634051,0.74,24878,-3.34,-1.1349,-0.0542441778,-0.0462189508
2015年1月30日 星期五,24507.05,14.24,-0.003616898,0.076988008,-1.05,0.140621944,-0.98,0.324099963,-1.8,0.689538994,0.99,24596,-2.52,0.1282,-0.0101195936,-0.0315071558
2015年2月2日 星期一,24484.74,14.01,-0.000910765,0.068158751,-1.24,0.138425184,-1.12,0.360648814,-1.02,0.691364109,1.1,24535,-2.44,0.6111,-0.0007871104,-0.028936053
2015年2月3日 星期二,24554.78,11.15,0.002856474,0.078296098,-0.49,0.131511849,-1.64,0.326019158,-0.83,0.700470874,1.19,24504,-1.66,-0.0057,-0.0130218364,-0.023057718
2015年2月4日 星期三,24679.76,10.86,0.005076935,0.08773215,0.01,0.130023909,-1.72,0.324953379,-0.6,0.704657389,1.13,24537,-2.83,-0.3309,-0.0259855368,-0.025800667
2015年2月5日 星期四,24765.49,8.1,0.003467677,0.050411074,-1.74,0.129097444,-1.91,0.199836715,-1.94,0.732786337,1.4,24656,-2.33,1.9492,0.0161546218,-0.0057515204
2015年2月6日 星期五,24679.39,8.06,-0.003482669,0.049743999,-1.14,0.13032587,-1.55,0.238819512,-0.85,0.760029548,1.67,24770,0.38,1.9716,0.0292990178,0.0121746024
2015年2月9日 星期一,24521,8.44,-0.006438589,0.070674882,0.22,0.132836086,-1.12,0.240036007,-0.51,0.769449749,1.93,24622,0.98,0.7384,0.0141746842,0.0174779256
2015年2月10日 星期二,24528.1,8.24,0.000289506,0.067809203,0.18,0.130362422,-1.27,0.224729749,-0.5,0.733637172,1.17,24513,1.36,0.8415,0.0233041548,0.0258390962
2015年2月11日 星期三,24315.02,7.54,-0.008725133,0.070093908,0.87,0.133505707,-0.81,0.152048203,-1.8,0.731709506,1.03,24528,3.97,-0.3525,0.0175877036,0.0259349984
2015年2月12日 星期四,24422.15,7.95,0.004396241,0.074506487,0.91,0.129761191,-1.14,0.137826139,-1.37,0.732966485,0.96,24320,5.07,-0.7945,0.0099979152,0.0179387064
2015年2月13日 星期五,24682.54,9.88,0.010605604,0.112130604,1.98,0.128758658,-1.17,0.264840781,1.22,0.731347131,0.84,24450,4.63,-2.5252,-0.0432260466,-0.0101384594
2015年2月16日 星期一,24726.53,9.83,0.001780645,0.099707629,0.84,0.113151017,-2.36,0.282200334,1.2,0.707350026,0.22,24728,2.82,-1.7319,-0.0441061152,-0.0292480524
2015年2月17日 星期二,24784.88,9.55,0.002357034,0.099128161,0.5,0.11021856,-2.2,0.255715474,0.61,0.675595641,-0.75,24754,0.15,-1.5124,-0.0546505136,-0.0466357104
2015年2月18日 星期三,24832.08,9.42,0.001902576,0.052935177,-1.64,0.095164982,-2.72,0.33707083,1.25,0.59190592,-2.72,24830,0.53,1.0665,-0.0091663774,-0.043912812
2015年2月23日 星期一,24836.76,9.15,0.000188448,0.05862044,-1.08,0.092516535,-2.37,0.380643752,1.61,0.477143059,-3.46,24847,0.88,0.9776,-0.0161205314,-0.0420044936
2015年2月24日 星期二,24750.07,8.51,-0.003496496,0.03413138,-1.33,0.080493119,-2.52,0.415915347,1.37,0.374860257,-3.26,24863,1.54,1.8277,0.0155665966,-0.0192065808
2015年2月25日 星期三,24778.28,8.5,0.001139146,0.033192411,-0.93,0.08008045,-2.16,0.380586276,0.48,0.406031177,-2.34,24782,3.19,1.9611,0.0277114008,0.005302298
2015年2月26日 星期四,24902.06,6.23,0.004983068,0.043508829,-0.1,0.080778454,-1.84,0.159834902,-1.92,0.390256695,-2.07,24810,2.15,1.2857,0.024494423,0.0235256046
2015年2月27日 星期五,24823.29,6.84,-0.003168206,0.049390938,0.59,0.081255105,-1.59,0.151763467,-1.25,0.391237142,-1.78,24856,1.12,0.6146,0.0253657708,0.0309879092
2015年3月2日 星期一,24887.44,4.41,0.002580933,0.052275985,1.26,0.071176033,-1.79,0.123114491,-0.98,0.337026192,-1.86,24794,-0.53,-0.5918,0.025016473,0.0347925494
2015年3月3日 星期二,24702.78,6.24,-0.007447471,0.07012172,1.68,0.075354525,-1.44,0.19241697,-0.1,0.33515872,-1.64,24803,-0.06,-1.5482,0.0067332412,0.0271569846
2015年3月4日 星期三,24465.38,7.83,-0.009656731,0.089221587,1.69,0.083340719,-1,0.265293124,1.78,0.344556822,-1.4,24589,-0.15,-2.0908,-0.0173303958,0.0109873794
2015年3月5日 星期四,24193.04,9.08,-0.011194069,0.07900603,0.72,0.091398929,-0.59,0.242784701,0.89,0.344853994,-1.26,24347,-0.22,-1.1862,-0.00825447,0.002748308
2015年3月6日 星期五,24164,8.95,-0.001201066,0.083158222,0.65,0.088776791,-0.63,0.203879725,-0.03,0.341774892,-1.15,24140,-0.94,-0.9357,-0.013472774,-0.0050712608
2015年3月9日 星期一,24123.05,8.98,-0.001696107,0.064954731,-1.41,0.08716456,-0.62,0.138987936,-1.6,0.336550653,-1.07,24108,1.97,1.7678,0.010533916,-0.001803811
2015年3月10日 星期二,23896.98,9.24,-0.009415724,0.067934236,-0.98,0.091555875,-0.35,0.145229876,-1.07,0.330134747,-1,24070,1.81,1.4313,0.0082370446,-0.0006836806
2015年3月11日 星期三,23717.97,7.57,-0.007519102,0.064402737,-0.97,0.092388109,-0.23,0.122432666,-1.06,0.330357183,-0.91,23870,2.08,1.3423,0.0108372214,0.0033487672
2015年3月12日 星期四,23797.96,8.9,0.003366874,0.073307874,0.37,0.09388516,-0.06,0.1105094,-1.05,0.330799307,-0.83,23646,2.4,0.1326,0.0056501942,0.0082065082
2015年3月13日 星期五,23823.21,8.53,0.001060453,0.077827662,1.58,0.090268221,-0.17,0.081802583,-1.68,0.332321993,-0.74,23755,2.73,-1.1297,0.0071351568,0.0152773708
2015年3月16日 星期一,23949.55,9.91,0.005289219,0.093970726,1.79,0.091031511,0.01,0.163712366,1.38,0.343055272,-0.59,23761,1.62,-1.4933,-0.0062525454,0.0122295336
2015年3月17日 星期二,23901.49,9.17,-0.002008734,0.071347404,-0.49,0.080099774,-0.83,0.157074443,0.99,0.306988526,-0.82,23950,1.03,1.064,0.02488746,0.0200635834
2015年3月18日 星期三,24120.08,9.47,0.009103889,0.059746126,-1.4,0.088033735,0.09,0.176268758,1.07,0.285189621,-1.01,23868,-1.24,2.3065,0.0461233224,0.03062949
2015年3月19日 星期四,24468.89,12.28,0.014357826,0.091898423,1.01,0.103489888,2.21,0.203433098,1.16,0.275511568,-1.24,24130,1.59,-0.6972,0.0084955138,0.0214358686
2015年3月20日 星期五,24375.24,12.51,-0.003834652,0.107851415,1.33,0.103622919,1.99,0.27259761,1.85,0.30749216,-0.88,24517,2.74,-1.561,-0.017648465,0.0052401312
2015年3月23日 星期一,24494.51,10.83,0.004881148,0.107747535,1.03,0.105613483,1.95,0.307362187,1.46,0.333864458,-0.16,24411,2.45,-1.3317,-0.017775556,0.0022537984
2015年3月24日 星期二,24399.6,9.84,-0.003882272,0.113930821,0.9,0.105758043,1.71,0.311954516,1.05,0.337716135,0.02,24482,1.81,-1.3058,-0.0280292202,-0.0103332632
2015年3月25日 星期三,24528.23,9.91,0.00525796,0.107919048,0.28,0.107707412,1.68,0.117048318,-1.7,0.320398515,-0.46,24423,0.35,-0.6114,-0.0244558778,-0.0224062782
2015年3月26日 星期四,24497.08,10.16,-0.001270772,0.064520865,-1.98,0.105749238,1.33,0.287187461,0.39,0.299039704,-1.21,24571,-0.39,2.0148,0.023021211,-0.0128518608
2015年3月27日 星期五,24486.2,10.22,-0.000444233,0.056896481,-1.37,0.105388364,1.17,0.385824015,1.17,0.290515375,-1.57,24518,-1.86,2.0708,0.0588701664,0.0255636974
2015年3月30日 星期一,24855.12,11.76,0.014954074,0.10659268,0.69,0.118773628,2.18,0.383238294,0.88,0.28618243,-1.57,24546,-2.05,0.1468,0.0307656842,0.0473863852
2015年3月31日 星期二,24900.89,11.45,0.001839778,0.09357893,0.36,0.115651358,1.73,0.338262107,0.36,0.284780707,-1.45,24867,-2.04,0.5203,0.0627385302,0.0704158594
2015年4月1日 星期三,25082.75,9.79,0.007276813,0.095726895,0.64,0.11167439,1.23,0.305542148,-0.86,0.287222769,-1.21,24949,-2.33,0.1162,0.0757510656,0.0880147904
2015年4月2日 星期四,25275.64,9.21,0.007660727,0.084915394,-0.16,0.103578955,0.39,0.26680626,-1.51,0.28662514,-1.12,25100,-3.73,1.3198,0.1288176692,0.1261909872
2015年4月8日 星期三,26236.86,20.17,0.037324206,0.198019338,1.97,0.161137377,3.48,0.662001356,1.92,0.486258919,3.78,25216,-3.26,-1.0612,0.0277748678,0.1100275584
2015年4月9日 星期四,26944.39,21.14,0.02660982,0.214551264,1.36,0.178037533,3.07,0.89907979,1.64,0.639786724,3.69,26244,-2.64,-0.7417,0.0130704394,0.0902633392
2015年4月10日 星期五,27272.39,20.86,0.012099723,0.18837441,0.59,0.170293778,2.23,0.867374227,0.99,0.702011031,3.03,27073,-3.7,-0.1384,0.0461787094,0.0782356592
2015年4月13日 星期一,28016.34,20.62,0.026913076,0.171529397,0,0.176172649,2.05,0.72183902,0.17,0.724030426,2.5,27300,-0.78,0.1233,0.0602521186,0.060303555
2015年4月14日 星期二,27561.49,25.64,-0.016368403,0.296190907,1.89,0.196319388,2.23,0.690900362,-0.8,0.958285282,2.93,28030,-3.34,-2.0166,-0.0747973282,0.0076605156
2015年4月15日 星期三,27618.82,26.27,0.002077916,0.258325051,0.71,0.195920488,1.9,0.726950751,-0.64,1.056290453,2.62,27572,-2.8,-0.813,-0.0397328592,-0.007202014
2015年4月16日 星期四,27739.71,26,0.004367536,0.223688752,-0.09,0.196078934,1.67,0.722127724,-0.38,1.096387299,2.26,27619,-2,0.1382,-0.0005774056,-0.004510357
2015年4月17日 星期五,27653.12,27.19,-0.0031264,0.22303149,-0.28,0.196824861,1.51,0.657867402,-1.75,1.109780047,1.95,27736,-1.4,0.4992,0.005118724,-0.0064029054
2015年4月20日 星期一,27094.93,32.01,-0.020391935,0.157671378,-1.62,0.219733405,1.83,0.727028103,0.81,1.067861466,1.59,27680,-2.38,1.7635,0.0724986304,-0.0016115072
2015年4月21日 星期二,27850.49,29.38,0.027503935,0.244251223,0.66,0.231169431,1.82,0.547837293,-1.85,1.096453244,1.49,27139,1.15,-0.9959,-0.043952568,-0.0210949238
2015年4月22日 星期三,27933.85,26.79,0.002988655,0.244318116,0.81,0.228386476,1.55,0.505858421,-1.4,1.122654765,1.4,27879,0.8,-1.5123,-0.0725208806,-0.0467949564
2015年4月23日 星期四,27827.7,26.59,-0.003807288,0.246284525,0.69,0.231423663,1.45,0.536737442,-0.7,1.139574096,1.3,27807,-0.03,-1.6065,-0.098677839,-0.0755046604
2015年4月24日 星期五,28060.98,22.56,0.008348072,0.248225828,0.57,0.228281769,1.25,0.559890693,-0.2,1.151693147,1.2,27799,-1.68,-1.6472,-0.1271552694,-0.1070796554
2015年4月27日 星期一,28433.59,21.06,0.013191194,0.16777035,-2,0.22921809,1.15,0.495826587,-1.36,1.125275384,1.02,28033,-1.74,1.0588,-0.0629146208,-0.1253142792
2015年4月28日 星期二,28442.75,21.12,0.000322102,0.094894456,-1.73,0.228488667,1.04,0.966066856,1.98,1.090638745,0.83,28410,-1.06,0.869,0.0064784736,-0.0989257254
2015年4月29日 星期三,28400.34,21.25,-0.001492178,0.101811018,-1.05,0.228999617,0.96,1.058200218,1.4,1.036082149,0.6,28433,-0.92,0.2205,-0.0048882488,-0.0748744662
2015年4月30日 星期四,28133,22.07,-0.009457852,0.125331778,-0.39,0.234664498,1,0.895265359,0.45,1.020585093,0.48,28337,0.52,-0.0263,-0.0256377236,-0.0479126316
2015年5月4日 星期一,28123.82,17.67,-0.00032636,0.115545191,-0.22,0.235322627,0.94,0.406937453,-1.36,0.998678564,0.32,28105,1.38,0.1147,-0.0089200594,-0.014445427
2015年5月5日 星期二,27755.54,13.14,-0.013181444,0.086696203,-1.3,0.244957002,1.15,0.221311228,-1.47,1.009285119,0.27,28156,0.95,1.6218,0.0313925846,0.0132330584
2015年5月6日 星期三,27640.91,13.11,-0.004138538,0.077480458,-1.35,0.246870405,1.32,0.280519027,-0.86,1.018817797,0.2,27781,1.73,2.0456,0.0541742354,0.0302817638
2015年5月7日 星期四,27289.97,14.51,-0.012777686,0.079560216,-0.88,0.221163673,0.23,0.312523126,-0.45,1.079215037,0.46,27666,0.55,1.3801,0.0607040876,0.0433415344
2015年5月8日 星期五,27577.34,15.04,0.010475186,0.139188204,1.65,0.204075579,-0.61,0.380909198,0.9,1.07879507,0.38,27202,1.43,-1.1808,0.0065656638,0.0460598134
2015年5月11日 星期一,27718.2,12.87,0.005094816,0.150200577,1.39,0.200580481,-0.96,0.498886914,1.68,1.0806957,0.31,27510,2.09,-0.9371,0.000464224,0.0440396694
2015年5月12日 星期二,27407.18,13.44,-0.011284214,0.144014483,0.8,0.179355977,-2.12,0.515957227,1.24,1.085222324,0.29,27632,2.1,-0.4867,0.0087895168,0.0347152122
2015年5月13日 星期三,27249.28,13.37,-0.005777924,0.145309987,0.52,0.171149709,-2.23,0.417216956,-0.1,0.987449305,-1.83,27329,2.9,-0.3513,0.0085029034,0.022158197
2015年5月14日 星期四,27286.55,13.36,0.001366808,0.122608267,-1.86,0.171022377,-1.99,0.150790429,-1.85,0.933723701,-2.4,27188,0.66,2.2558,0.037354708,0.0196986714
2015年5月15日 星期五,27822.28,18.19,0.019443232,0.166636025,1.48,0.184664397,-1.33,0.223912623,-0.93,0.90264606,-2.36,27230,1.75,-1.6487,-0.0122590706,0.0086230866
2015年5月18日 星期一,27591.25,17.31,-0.008338445,0.174755243,1.31,0.18680475,-1.19,0.292323727,-0.21,0.87105486,-2.3,27864,2.42,-2.0953,-0.0310701726,-0.0069797306
2015年5月19日 星期二,27693.54,17.31,0.00370048,0.154710477,0.11,0.171023532,-1.63,0.287916412,0.15,0.870856222,-1.95,27510,1.93,-0.9319,-0.0140455372,-0.01213906
2015年5月20日 星期三,27585.05,15.74,-0.003925214,0.15035444,-0.19,0.140271613,-2.28,0.283039399,0.65,0.802751076,-2.24,27679,3.72,-0.2145,0.0031935036,-0.0002649468
2015年5月21日 星期四,27523.72,14.75,-0.002225781,0.15335869,-0.71,0.139782338,-1.95,0.146677367,-1.79,0.721027595,-2.45,27466,2.85,0.6905,0.0124277374,0.0058234524
2015年5月22日 星期五,27992.83,17.28,0.016900228,0.138705922,-1.35,0.152502157,-1.39,0.184879702,-0.89,0.613465681,-2.63,27593,2.04,1.6136,0.034958979,0.0192879466
