Date,Price,Open,High,Low,Range %,Volumn,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,Vol2_5D_SD minus Vol_20D_SD,Fu Price,Fu Open Interest,Fu log return,Fu_VOL_5D,Fu_VOL_5D_SD,Fu_VOL_20D,Fu_VOL_20D_SD,Fu_VOL2_5D,Fu_VOL2_5D_SD,Fu_VOL2_20D,Fu_VOL2_20D_SD,Fu_Vol2_5D_SD minus Vol_20D_SD,VHSI_Price,VHSI change,VHSI_log return,VHSI_VOL_5D,VHSI_VOL_5D_SD,VHSI_VOL_20D,VHSI_VOL_20D_SD,S&P Price,S&P Volume,S&P log return,S&P_VOL_5D,S&P_VOL_5D_SD,S&P_VOL_20D,S&P_VOL_20D_SD,S&P_VOL2_5D,S&P_VOL2_5D_SD,S&P_VOL2_20D,S&P_VOL2_20D_SD,S&P_Vol2_5D_SD minus Vol_20D_SD,S&P Fu Last Price,S&P Fu Open Interest,S&P Fu log return,S&P Fu_VOL_5D,S&P Fu_VOL_5D_SD,S&P Fu_VOL_20D,S&P Fu_VOL_20D_SD,S&P Fu_VOL2_5D,S&P Fu_VOL2_5D_SD,S&P Fu_VOL2_20D,S&P Fu_VOL2_20D_SD,S&P Fu_Vol2_5D_SD minus Vol_20D_SD,label 1 N+1到N+5天短期(5D)vol of vol 的標準化平均減 N到N-4短期(5D)vol of vol 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 (相除),label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 (Ken)
"Thursday, June 05, 2014",23109.66,23142.66,23178.08,23052.43,0.005429367238,1.14,-0.001817931963,0.09369931389,0.8500390322,0.08617622729,-2.240691617,0.3367458627,0.9913422016,0.3650195147,2.860870002,-1.8695278,22985,114080,-0.0003045000785,0.1137316152,0.6068952804,0.09339851066,-2.036869474,0.574048131,0.5263440232,0.3721301864,2.506876912,-1.980532889,14.21,-0.0306957708,-0.03117675435,0.2882060908,0.923563702,0.3054219922,-1.386838631,1927.88,410844640,0.001889868999,0.04076242184,-1.603806229,0.07505931818,-1.021538407,0.07063213704,-0.9340117405,0.3074154808,0.3324946691,-1.26650641,1925.75,3004762,0.001888787331,0.01714303726,-1.688889718,0.07912109898,-1.070951138,0.2059987135,-1.633842867,0.1285453301,-0.960904661,-0.6729382055,-1.505756079,0.01710478687,0.1825497558,0.03513666097
"Friday, June 06, 2014",22951,23231.32,23231.32,22950.67,0.01208067385,1.79,-0.00688920339,0.1054867595,0.963837314,0.09293037519,-1.690935833,0.3165891562,0.5293251283,0.3904370162,2.508753178,-1.97942805,22790,112218,-0.008519986001,0.1168155097,0.651532388,0.1022521283,-1.471270767,0.1876222825,-1.526620361,0.386709185,2.213685338,-3.740305699,13.73,-0.03377902885,-0.03436272233,0.2487552521,-0.1495638152,0.3188113327,-1.172918784,1940.46,439411360,0.006504104783,0.04381762876,-0.7418497957,0.07576547707,-0.9371841731,0.07624497457,-0.5856551477,0.2716234049,-0.06586078072,-0.519794367,1938.5,3004963,0.00006689157992,0.01921212176,-0.9878218364,0.07792894012,-1.114803315,0.2230727504,-0.8419785795,0.1249481227,-0.8739929565,0.03201437702,-1.855635505,0.002445868144,0.02318649426,0.0216679092
"Monday, June 09, 2014",23117.47,23086.94,23159.6,23053.38,0.004600869583,1.18,0.007227100209,0.117747942,1.287445127,0.09427215611,-1.450941029,0.2351830833,-1.038510902,0.4066247017,2.206688911,-3.245199813,23008,114580,0.009520138281,0.1265958731,1.510418404,0.1051216782,-1.218969969,0.1045651298,-1.245261976,0.391442257,1.928738301,-3.174000277,13.57,-0.01165331391,-0.01172174593,0.2511830288,-0.0213199979,0.317945656,-1.115380155,1949.44,459428352,0.004617093474,0.04179169744,-0.7770097119,0.07559869523,-0.8982176076,0.07536172958,-0.3068689612,0.2394219239,-0.4562485785,0.1493796173,1949.25,3002048,-0.0009705326755,0.02017264943,-0.6134902769,0.07858436316,-0.9379816247,0.1879465602,-0.9933882244,0.1217033497,-0.7946014694,-0.198786755,-1.255265102,-0.01609093817,-0.1366557911,0.002982743802
"Tuesday, June 10, 2014",23315.74,23206.2,23360.25,23061.25,0.01288448777,1.73,0.00854006023,0.115488009,0.8903060688,0.07854584978,-1.807958568,0.1647819029,-1.49631189,0.4259888589,2.020234225,-3.516546116,23177,117529,0.007318426082,0.122578292,0.613124248,0.08523183696,-1.810697135,0.08102311306,-0.8792720879,0.3979741413,1.730140663,-2.609412751,13.22,-0.02579218865,-0.02613063942,0.1799875476,-1.61374348,0.3250836473,-0.9757685504,1951.27,433737152,0.0009382907903,0.04446809979,0.01699118775,0.07566858126,-0.8440748485,0.06449037688,0.04755716589,0.2100111144,-0.8596346335,0.9071917994,1950.25,2967325,-0.01163384886,0.08521487646,1.682686694,0.09258246786,0.9302037344,0.4584831525,1.679453418,0.1188145356,-0.7208455365,2.400298954,-0.01895429404,-0.02357896958,-0.2041681191,-0.01433733958
"Wednesday, June 11, 2014",23257.29,23281.14,23281.14,23168.14,0.004853714208,1.31,-0.002510037706,0.1059227707,-0.1826279097,0.08005253848,-1.560998089,0.1517833736,-1.05375561,0.4366586278,1.817227309,-2.870982918,23106,115218,-0.00306808356,0.118101388,-0.2894013973,0.08717320695,-1.57641507,0.08025789921,-0.5945302665,0.3948375772,1.497632914,-2.09216318,13.02,-0.01512859304,-0.01524419764,0.1568444302,-1.248627122,0.3241137308,-0.9702333835,1950.79,412486016,-0.0002460238963,0.0438903445,0.5951894452,0.07021875489,-1.364576439,0.02518591979,-1.745403759,0.1611854474,-1.552282184,-0.1931215751,1950.5,2880779,-0.02960012988,0.2088017339,1.677175532,0.1350346464,3.656154731,1.312731255,1.741025972,0.2070053564,-0.6391728595,2.380198832,0.916963276,-0.02212329025,-0.208862458,-0.02386947857
"Thursday, June 12, 2014",23175.02,23127.82,23237.76,23065.5,0.007448172807,1.26,-0.003543656824,0.1093750224,-0.2563604313,0.07602838909,-1.520551365,0.08849226362,-1.178932029,0.4484995431,1.671051389,-2.849983418,23143,114069,0.001600034937,0.1175597748,-0.665546091,0.08384404043,-1.534993677,0.06607900169,-0.7753437938,0.3999958579,1.379304185,-2.154647979,13,-0.00153609831,-0.001537279319,0.202621895,-0.1260501725,0.3211158599,-0.9249495207,1943.89,397056288,-0.003543298663,0.06321846283,1.777165697,0.07233546359,-1.559835185,0.1409654939,1.549487366,0.09514706793,-2.380340143,3.929827508,1944,2675663,-0.07386354358,0.487804127,1.645225947,0.2904648944,4.090354807,3.122005096,1.66383657,0.7509428022,-0.4891680279,2.153004598,1.548101673,-0.0353874784,-0.3235425932,-0.03681655671
"Friday, June 13, 2014",23319.17,23099.87,23397.77,23099.87,0.01289617647,1.56,0.006200794632,0.09112939413,-1.598690384,0.07573037803,-1.381681617,0.1668509836,0.1041038423,0.4506620725,1.490172163,-1.38606832,23249,113129,0.004569761358,0.07838432317,-1.756892355,0.08194871045,-1.457792822,0.309554766,1.772469286,0.3995669721,1.235691963,0.5367773225,13.1,0.007692307692,0.007662872746,0.2058219295,0.1861801195,0.3242242233,-0.7938136471,1930.11,469795936,-0.007114123964,0.07086142791,1.357255918,0.07538161313,-0.9667574216,0.2107089349,1.469811514,0.09037641518,-2.175092892,3.644904405,1930.5,2357317,-0.1266730922,0.8221745594,1.503635179,0.5218115811,3.802896174,5.250637425,1.503771983,1.683308453,-0.2466187495,1.750390732,1.848635196,-0.02925712556,-0.3210503684,-0.0460603591
"Monday, June 16, 2014",23300.67,23299.04,23340.42,23232.56,0.004629375288,1.22,-0.0007936535591,0.08636982303,-1.234293245,0.07573170673,-1.260074784,0.1966116834,1.073287243,0.4434540518,1.281389106,-0.2081018628,23218,111448,-0.00133428044,0.06720237536,-1.295250476,0.08257027255,-1.315258735,0.4113442308,1.38448493,0.3893072213,1.031390016,0.3530949142,13.23,0.009923664122,0.00987474792,0.2440000635,1.421243718,0.3047764746,-1.031596052,1936.16,454782016,0.003129633956,0.06377344211,0.5309186645,0.06459568719,-2.396923907,0.1952799814,0.8406452583,0.0990879483,-1.835170035,2.675815293,1935.75,1953493,-0.1879050557,1.147406396,1.363384302,0.8136761529,3.509426847,6.952612173,1.309297883,2.980648002,0.1527316851,1.156566198,1.545444157,-0.01855560769,-0.2148390148,-0.03384278853
"Tuesday, June 17, 2014",23203.59,23237.63,23242.69,23127.02,0.004977702115,1.36,-0.004175107443,0.06674818695,-1.473813349,0.07799997354,-1.070107933,0.2710086399,1.441053331,0.4386369458,1.121345403,0.319707928,23156,111779,-0.002673913699,0.05120712744,-1.168492818,0.08370196249,-1.151045962,0.4793474707,1.111007239,0.3867861697,0.9130142821,0.1979929566,12.73,-0.03779289494,-0.03852556556,0.3164857372,1.530479688,0.3202311312,-0.6897165044,1937.78,461743968,0.0008363578653,0.06354499301,0.2459554508,0.0642099613,-2.087216348,0.1605331837,0.1911737631,0.1076189941,-1.552965161,1.744138924,1936.5,1518849,-0.251666241,1.404703173,1.222836032,1.153424094,3.251326548,7.666029041,1.060102378,4.617878739,0.8321956913,0.2279066865,0.9639201228,0.01334876024,0.1999868588,-0.01181209227
"Wednesday, June 18, 2014",23181.72,23128.22,23299.36,23128.22,0.007399618302,1.3,-0.0009429710234,0.06537497581,-1.004895557,0.07632110385,-1.032365391,0.2910550676,1.07739292,0.4264437797,0.9299446541,0.1474482662,23173,115331,0.000733881619,0.04435978227,-0.9482682705,0.08132526255,-1.1413322,0.4584040034,0.6709958596,0.3773815238,0.7414122379,-0.07041637834,12.57,-0.01256873527,-0.01264838997,0.3130296211,1.016376203,0.2969369645,-1.088616994,1941.99,424817824,0.002170232592,0.06840858094,0.7053528157,0.06369998201,-1.865945251,0.05507610968,-1.596067818,0.1150822976,-1.327329722,-0.2687380962,1941.5,1033625,-0.3848807701,1.914161253,1.388670653,1.691851106,3.195151129,8.675451008,1.070974585,6.977646361,2.030292689,-0.9593181036,0.5448895214,0.02734463513,0.4182737322,0.008920130462
"Thursday, June 19, 2014",23167.73,23264.92,23300.31,23122.75,0.007632091578,1.42,-0.0006036749271,0.06031534032,-0.9914440096,0.07643975773,-0.9425116374,0.218912519,-0.1935142767,0.4062573987,0.6957086191,-0.8892228958,23195,112510,0.000948930368,0.04365088532,-0.8715465889,0.08093201837,-1.067848842,0.2424310013,-1.362823873,0.3598259207,0.4931829768,-1.85600685,12.03,-0.04295942721,-0.04390949262,0.3989055445,1.388074199,0.3206235398,-0.5066715556,1956.98,450175296,0.007689248112,0.08546136409,1.67775849,0.05986407399,-2.006302034,0.1424123963,-0.1703711165,0.1282163608,-1.091938188,0.9215670714,1957,835246,-0.2131010278,1.529873762,0.4054095898,1.770355285,2.556894657,6.508235032,-0.392439642,8.680740977,2.750094465,-3.142534107,0.6280154076,0.05603203517,0.9289848134,0.04235983145
"Friday, June 20, 2014",23194.06,23199.18,23285.52,23157.86,0.005502780702,1.34,0.001135849277,0.03055301676,-1.556509588,0.074685568,-0.938713954,0.3194183403,1.181550173,0.3762254775,0.390429377,0.791120796,23171,112634,-0.001035241433,0.02405149888,-1.41802533,0.07944979899,-1.063554852,0.2467650963,-1.051099177,0.3318836433,0.1157610282,-1.166860206,11.53,-0.04156275977,-0.04245119571,0.3733420821,0.7342121115,0.3339191757,-0.09247853648,1959.48,487951232,0.001276663282,0.0437223236,-1.427955173,0.05572050515,-2.112632646,0.2363443481,1.157101628,0.1415482198,-0.8822021091,2.039303737,1958.5,725602,-0.1407246371,1.470539964,-0.08235908586,1.768134217,2.101221483,4.394054241,-1.534525413,9.909424765,2.567016778,-4.101542191,-0.02375577777,0.115367838,3.775988438,0.08404858623
"Monday, June 23, 2014",22804.81,23165.26,23393.81,22802.1,0.0255429898,2.01,-0.01692473278,0.1160795569,1.569810158,0.09701815007,0.1105844863,0.4880771981,1.669130195,0.3362450423,-0.01611131113,1.685241506,22766,106182,-0.01763330187,0.1238042673,1.725847651,0.1023573871,0.1395693357,0.6106573272,1.271405907,0.2973822025,-0.4031880303,1.674593938,12.44,0.07892454467,0.07596475303,0.8089312593,1.760676732,0.4518078963,2.946096983,1962.87,1225010560,0.001728556016,0.04462397167,-0.943972528,0.05569008268,-1.833208489,0.2779511306,1.194702126,0.1506218969,-0.7221183639,1.91682049,1964.52,1789479.5,0.9026784193,8.286640779,1.784967597,3.882599614,3.299265947,47.7173868,1.782117266,15.57044701,2.97328078,-1.191163514,-0.6202545942,0.02699031849,0.232515692,0.07525566001
"Tuesday, June 24, 2014",22880.64,22915.92,22946.1,22832.91,0.004939360933,1.45,0.003319659526,0.1281618462,1.177259525,0.09789149885,0.3007834564,0.6481209969,1.47079838,0.2864325052,-0.5815378546,2.052336235,22886,80246,0.005257174992,0.1405522044,1.233684916,0.1042403293,0.3934013721,0.8398456805,1.418760233,0.255534716,-1.14095187,2.559712103,11.95,-0.03938906752,-0.04018580893,0.8123988704,1.093724424,0.4527036781,2.582197691,1962.61,429726112,-0.0001324678767,0.04765514427,-0.5612353521,0.05533804988,-1.657842008,0.2918760405,0.9096786012,0.1553982021,-0.6040622635,1.513740865,1953,2853357,0.4665714004,8.572046423,1.132207511,4.258033547,2.701995687,59.13143425,1.299452762,19.99163792,2.830965477,-1.531512716,-1.035630294,0.01582097941,0.1234453145,0.0638858784
"Wednesday, June 25, 2014",22866.7,22935.06,22938.7,22829.29,0.004770425715,1.08,-0.0006094343597,0.1284882945,0.8000141079,0.0978758708,0.4382536655,0.7097502952,1.113388443,0.2527502105,-1.06468636,2.178074803,22898,59541,0.0005242006061,0.1402703668,0.8153714744,0.1042630009,0.4986607999,0.8917705261,1.042734314,0.2357869312,-1.571584501,2.614318815,12.21,0.02175732218,0.02152400975,0.8478422589,0.8315876568,0.4644716426,2.351949586,1949.98,481626688,-0.006456103946,0.08018962583,0.9607315856,0.06215073674,-0.8754448713,0.3281395948,1.022863225,0.1494674518,-0.5830895172,1.605952742,1943.25,2855130,0.0006211803783,7.493303429,0.5548220143,4.258037821,2.194628023,57.8767817,0.8285731804,23.1035746,2.557856417,-1.729283236,-1.345208859,0.01644153995,0.1279613836,0.05221022355
"Thursday, June 26, 2014",23197.83,22947.84,23203.48,22926.04,0.01209002677,1.29,0.01437703603,0.1784541631,1.158046825,0.1088585506,1.351451849,0.8513599511,1.207532907,0.2223408359,-1.539824992,2.747357899,23192,33904,0.01275782112,0.1779567713,0.9782652072,0.113232501,1.223529624,0.918942429,0.771260271,0.2201719785,-1.835108772,2.606369043,12.07,-0.01146601147,-0.01153225301,0.7850148384,0.3003387976,0.4512008979,1.839208037,1959.53,469446912,0.004885532456,0.0663346916,0.6094674534,0.06117798945,-0.8860984397,0.2560253422,-0.6281961887,0.1472477732,-0.5294040928,-0.09879209592,1949.5,2872653,0.006118616808,6.860940139,0.1113939504,4.258026027,1.866305756,46.20758603,0.140363476,25.39259819,2.298630144,-2.158266668,-2.105341465,-0.04703753783,-0.2635833035,0.01506924978
"Friday, June 27, 2014",23221.52,23188.48,23272.1,23111.03,0.006946121522,1.19,0.001020695122,0.1784204133,1.079663387,0.1081838564,1.477179441,0.4778475434,-0.9998594233,0.2029058843,-1.819101717,0.8192422936,23193,15280,0.00004311738709,0.1777359667,1.048120611,0.1123085106,1.316210286,0.3888208837,-1.508652769,0.2013882897,-1.999884916,0.4912321475,12.43,0.02982601491,0.02938987041,0.697203659,-1.642682688,0.4630946633,1.768846198,1957.22,417090176,-0.001179549508,0.0662559332,0.3554612205,0.06121138415,-0.7975769196,0.2341939575,-1.215734392,0.1430449256,-0.4977029147,-0.7180314771,1948.75,2868132,-0.001575046247,6.42257959,-1.209878717,4.258006483,1.62836796,14.49215577,-1.69370703,27.0681755,2.069975391,-3.763682421,-1.819172069,-0.06016271662,-0.3371963752,-0.02766315812
"Monday, June 30, 2014",23190.72,23273.19,23346.23,22960.08,0.01659205292,1.48,-0.001327236286,0.1018246596,-1.211295215,0.1078894123,1.429737137,0.5405350354,-0.717520935,0.2052340367,-1.723355594,1.005834659,23104,119150,-0.003844746296,0.1010308067,-1.451431475,0.1073408209,0.9689170589,0.5083409038,-0.8259313056,0.1964144108,-1.860681532,1.034750226,12.86,0.03459372486,0.03400881329,0.5026876319,-1.637271886,0.4872775869,1.841351943,1960.96,754974656,0.00190905019,0.06660368585,0.1032431159,0.05932420718,-0.9187846006,0.183875145,-1.361046453,0.1375547791,-0.4851264946,-0.8759199583,1952,2891207,0.00801311521,3.2895251,-1.633452369,4.258132795,1.443565899,31.46960359,-0.5481046271,28.23907108,1.867554749,-2.415659376,-1.433981621,0.0180563995,0.1773283561,-0.02318881624
"Wednesday, July 02, 2014",23549.62,23326.53,23576.35,23293.82,0.01211196007,1.94,0.0153574858,0.1327265974,-0.3349150373,0.1167068413,1.959319586,0.5335295915,-0.5763350696,0.217666927,-1.491164196,0.914829126,23545,123695,0.01890772099,0.1535290681,0.1075423111,0.1230068157,2.034986192,0.5054923024,-0.5604145096,0.211603577,-1.495966406,0.9355518965,13.4,0.04199066874,0.04113298815,0.3258568329,-1.423402446,0.5154105703,1.903873209,1973.32,453395488,0.006283254198,0.08099940476,1.146581813,0.06198683246,-0.5365234267,0.1235359302,-1.320969803,0.1279010547,-0.5379866003,-0.7829832028,1965.75,2929352,0.01310717617,0.0932860359,-1.526139903,4.258449671,1.293076888,49.2901017,0.5514901713,28.96384226,1.684011719,-1.132521548,-1.090793605,-0.01725107357,-0.1299745033,-0.02850730176
"Thursday, July 03, 2014",23531.44,23553.6,23591.47,23482.9,0.004609486448,1.07,-0.0007722851144,0.133223339,-0.3533853557,0.1142638603,1.606203619,0.5258702754,-0.3985088571,0.2330841074,-1.227537514,0.8290286566,23548,120883,0.0001274074705,0.1543915805,0.04662045935,0.1211451391,1.695733666,0.498071167,-0.3218167992,0.2284466662,-1.163607053,0.8417902537,12.7,-0.05223880597,-0.05365271349,0.6356873515,0.2583581756,0.5436158476,1.92474967,1974.62,398543776,0.0006585713293,0.04846426198,-1.496331378,0.06173612747,-0.4929094507,0.1831883134,-0.2517734939,0.1159582928,-0.6599828522,0.4082093583,1967.75,2915129,-0.004867165477,0.115871704,-0.9902467021,4.258468339,1.165903053,51.94911021,0.8466086822,29.27813342,1.512631936,-0.6660232535,-0.9245107912,-0.0207869984,-0.1560312071,-0.03249349387
"Friday, July 04, 2014",23546.36,23609.32,23626.14,23508.27,0.004992519903,1.12,0.0006338444235,0.1108881171,-0.6928587966,0.1138456659,1.403835763,0.4703410954,-1.192082944,0.2463108439,-0.9961711045,-0.1959118391,23547,119782,-0.00004246735323,0.1433439032,-0.09466927031,0.1211056938,1.496614799,0.4464350843,-0.4454434022,0.2437278009,-0.883123443,0.4376800408,12.29,-0.03228346457,-0.03281606989,0.6920694251,0.7694081062,0.5446060244,1.686179099,1985.44,372778080,0.005464577267,0.05038751212,-0.9079228137,0.06347462546,-0.1847500501,0.2125170156,0.6019753041,0.1102249959,-0.7346937038,1.336669008,1977.5,2906788,-0.002865381182,0.1235972385,-0.6673310802,4.258452787,1.055589855,44.84939532,0.4149261497,29.19502912,1.346725254,-0.9317991044,-0.408738071,0.002715203342,0.02448597211,-0.01781330489
"Monday, July 07, 2014",23540.92,23581.4,23592.38,23435.24,0.006663726496,0.91191,-0.0002310602789,0.1126257703,-0.4009038038,0.1101696135,1.075273929,0.2230062629,-1.75042204,0.2545781308,-0.8298783547,-0.9205436849,23539,120344,-0.0003398037666,0.143872763,0.2110884126,0.1157535451,1.070565186,0.3488777166,-1.660704055,0.2513508686,-0.711075295,-0.9496287598,12.66,0.03010577705,0.02966149314,0.6927091898,0.7835874027,0.5497378609,1.535729028,1985.44,372778080,0,0.04520239148,-0.8680164793,0.06077570186,-0.4982852194,0.2401076101,1.187691784,0.10297394,-0.8964301214,2.084121905,1977.5,2906788,0,0.12091266,-0.4419207435,4.258452434,0.9578571275,22.54892917,-1.392342483,28.70969221,1.17913802,-2.571480504,0.1010343315,0.004142692835,0.03678281464,-0.001489233511
"Tuesday, July 08, 2014",23541.38,23555.31,23555.66,23455.13,0.004267827509,1.11,0.00001954025186,0.1099414717,-0.8287797319,0.1079479422,0.8750992314,0.1903835868,-1.178219822,0.2601058958,-0.6992902022,-0.4789296195,23544,120356,0.000212390885,0.1343486638,-1.394362158,0.111978333,0.7995367626,0.1314775073,-1.637852688,0.2547919786,-0.5953690499,-1.042483638,12.09,-0.04502369668,-0.04606875209,0.7049034047,0.5871022132,0.5692624047,1.538343482,1977.65,411961184,-0.003931280911,0.06681642197,0.5570822864,0.06186502891,-0.2470247496,0.240573649,0.8310844759,0.09358212811,-1.202693928,2.033778404,1971,2904863,-0.0006624623779,0.1121643032,-0.08377230654,4.258453237,0.8697652734,0.1898910131,-1.521594984,27.80305069,1.001374244,-2.522969228,0.631800053,0.01218086602,0.1107940964,0.002241278643
"Wednesday, July 09, 2014",23176.07,23408.05,23408.05,23126.68,0.01202022381,1.55,-0.0156394429,0.110698921,-0.4791045588,0.118846679,1.373696815,0.1582665361,-0.9075284393,0.2683581689,-0.5451695412,-0.3623588981,23159,118208,-0.01648753705,0.1170224871,-1.541602185,0.1256404358,1.462436677,0.2221500405,-0.7026238051,0.2656671479,-0.3882461707,-0.3143776344,13.3,0.100082713,0.0953853706,1.005396296,1.7589198,0.6667056983,2.101340299,1963.71,500784960,-0.007073729945,0.07572549168,1.389138976,0.06774484768,0.917541183,0.2103393366,-0.2923691507,0.08338742459,-1.613442522,1.321073372,1960.5,2915133,0.003529215711,0.05023644719,-1.770158114,4.258321664,0.7891407313,0.4871336813,-0.9728112468,26.45103152,0.8026827403,-1.775493987,1.231467883,-0.004073096449,-0.03679436449,-0.008849699263
"Thursday, July 10, 2014",23238.99,23281.45,23281.45,23182.06,0.004269063997,1.1,0.002711190658,0.118027423,1.706533005,0.1190041702,1.241967673,0.05200935498,-1.07899209,0.2739410737,-0.4174577291,-0.6615343607,23206,116687,0.002027392046,0.1212359479,-0.865010101,0.1253124875,1.291279289,0.1968930769,-0.5706144374,0.2734058006,-0.2164076949,-0.3542067425,13.05,-0.01879699248,-0.01897590146,0.9184491811,0.7786425953,0.667990127,1.820299615,1972.83,424467520,0.004633518936,0.08572940801,1.234240738,0.06940026058,1.254066342,0.2695459954,1.436957174,0.08248361147,-1.49996836,2.936925534,1967.25,2915996,0.0002959975697,0.03652392583,-1.246236864,4.256970135,0.7137632544,0.6644497564,-0.6592202615,24.6306412,0.5679688592,-1.227189121,1.837857035,-0.02701830329,-0.2289154724,-0.02142722093
"Friday, July 11, 2014",23233.45,23155.69,23307.54,23146.99,0.00693350101,1.12,-0.0002384208803,0.1167230159,0.8643717969,0.1182894768,1.090135635,0.05729436208,-1.012835193,0.2709175298,-0.3759745783,-0.6368606151,23218,118488,0.0005169739905,0.1221359425,-0.5035204382,0.1252127577,1.161803641,0.1761484453,-0.4760932998,0.2742500319,-0.126072156,-0.3500211438,13.29,0.0183908046,0.01822373896,0.8537191925,0.1378124643,0.6710178388,1.62533768,1964.68,431707552,-0.004139677938,0.07187581942,0.1866005853,0.0698986275,1.430965748,0.2387049671,-0.05487659443,0.07916711459,-1.536488367,1.481611772,1957.75,2908909,-0.002433345607,0.03441199983,-0.8622042836,4.247937978,0.6368726718,0.6708772193,-0.430110683,22.4470594,0.2869335343,-0.7170442173,2.174472366,-0.03849558005,-0.3298028222,-0.03537588456
"Monday, July 14, 2014",23346.67,23310.16,23459.48,23273.41,0.007982356191,1.06,0.004861310919,0.1284514842,1.569898757,0.1174698134,0.9498735809,0.1181364143,0.04787735706,0.2623459114,-0.3974659415,0.4453432986,23366,116360,0.006354134379,0.1387893279,1.293571003,0.1262022008,1.109976351,0.1482789591,-0.7329704606,0.2695611391,-0.1086039581,-0.6243665026,13.23,-0.004514672686,-0.004524894598,0.8528566025,-0.1290969942,0.6708321857,1.451405787,1967.57,389943168,0.001469896634,0.07526204793,0.02598314942,0.06382188483,0.4068940371,0.1101000895,-1.682519413,0.06388734509,-1.925995946,0.2434765336,1962.5,2880205,-0.009916624626,0.07951585577,0.5126637732,4.220364504,0.5468014086,0.524708584,0.08846443535,19.9753838,-0.05793412356,0.1463985589,1.841856077,-0.06510484293,-0.5068438353,-0.05342182185
